drop_id,original_frame_idx,frame_path,timestamp,timestamp_str,drop_reason
154,17220,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00154.jpg,574.0,09:34,duplicate
155,17610,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00155.jpg,587.0,09:47,duplicate
156,17790,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00156.jpg,593.0,09:53,duplicate
157,17850,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00157.jpg,595.0,09:55,duplicate
158,17880,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00158.jpg,596.0,09:56,duplicate
159,17910,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00159.jpg,597.0,09:57,duplicate
160,18000,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00160.jpg,600.0,10:00,duplicate
161,18030,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00161.jpg,601.0,10:01,duplicate
162,18150,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00162.jpg,605.0,10:05,duplicate
163,18270,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00163.jpg,609.0,10:09,duplicate
164,18360,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00164.jpg,612.0,10:12,duplicate
165,18390,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00165.jpg,613.0,10:13,duplicate
166,18450,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00166.jpg,615.0,10:15,duplicate
167,18480,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00167.jpg,616.0,10:16,duplicate
168,18510,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00168.jpg,617.0,10:17,duplicate
169,18570,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00169.jpg,619.0,10:19,duplicate
170,18600,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00170.jpg,620.0,10:20,duplicate
171,18630,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00171.jpg,621.0,10:21,duplicate
172,18690,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00172.jpg,623.0,10:23,duplicate
173,18750,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00173.jpg,625.0,10:25,duplicate
174,19050,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00174.jpg,635.0,10:35,duplicate
175,19140,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00175.jpg,638.0,10:38,duplicate
176,19170,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00176.jpg,639.0,10:39,duplicate
177,19260,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00177.jpg,642.0,10:42,duplicate
178,19440,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00178.jpg,648.0,10:48,duplicate
179,19470,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00179.jpg,649.0,10:49,duplicate
180,19560,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00180.jpg,652.0,10:52,duplicate
181,19710,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00181.jpg,657.0,10:57,duplicate
182,19770,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00182.jpg,659.0,10:59,duplicate
183,19800,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00183.jpg,660.0,11:00,duplicate
184,19830,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00184.jpg,661.0,11:01,duplicate
185,19860,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00185.jpg,662.0,11:02,duplicate
186,19890,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00186.jpg,663.0,11:03,duplicate
187,19950,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00187.jpg,665.0,11:05,duplicate
188,19980,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00188.jpg,666.0,11:06,duplicate
189,20100,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00189.jpg,670.0,11:10,duplicate
190,20130,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00190.jpg,671.0,11:11,duplicate
191,20160,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00191.jpg,672.0,11:12,duplicate
192,20310,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00192.jpg,677.0,11:17,duplicate
193,20370,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00193.jpg,679.0,11:19,duplicate
194,20400,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00194.jpg,680.0,11:20,duplicate
195,20550,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00195.jpg,685.0,11:25,duplicate
196,20580,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00196.jpg,686.0,11:26,duplicate
197,20640,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00197.jpg,688.0,11:28,duplicate
198,20700,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00198.jpg,690.0,11:30,duplicate
199,20730,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00199.jpg,691.0,11:31,duplicate
200,20820,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00200.jpg,694.0,11:34,duplicate
201,20850,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00201.jpg,695.0,11:35,duplicate
202,20880,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00202.jpg,696.0,11:36,duplicate
203,20970,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00203.jpg,699.0,11:39,duplicate
204,21000,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00204.jpg,700.0,11:40,duplicate
205,21030,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00205.jpg,701.0,11:41,duplicate
